gameId,playId,season,week,split,playActionPass,possessionTeam,defensiveTeam,quarter,down,yardsToGo,yardsToEndzone,gameClockSeconds,playClockAtSnap,scoreDifferential,expectedPoints,offenseFormation,receiverAlignment,anyPreSnapMotion,offenseWidth,defenseWidth,offenseDepth,defenseDepth,meanOffenseBackfieldDepth,meanDefenderDepth,meanOffenseSpeed,meanDefenseSpeed,boxDefenders,meanNearestDefender,minNearestDefender
2022091100,1170,2022,1,train,0,NO,ATL,2,2,8,73,697,12,-3,1.06184012535959,SINGLEBACK,3x1,1,14.55,20.710000000000004,7.309999999999999,16.139999999999993,1.5709090909090913,4.401818181818181,0.7127272727272727,0.5490909090909091,5,2.9748510113283686,1.2020815280171355
2022091100,1231,2022,1,train,1,ATL,NO,2,1,10,21,615,9,3,0.836458473931998,I_FORM,2x1,1,23.270000000000003,23.71,7.25,10.89,1.7436363636363643,3.3018181818181813,0.2781818181818182,0.17545454545454547,4,3.2888736889105767,1.4208800090085032
2022091100,1260,2022,1,train,0,ATL,NO,2,2,4,27,572,1,3,0.926676833303645,PISTOL,3x1,1,21.139999999999993,24.799999999999997,7.6200000000000045,9.349999999999994,1.9363636363636347,4.728181818181818,0.16272727272727272,0.21818181818181817,3,3.99465971331025,1.7114321488157198
2022091100,1281,2022,1,train,1,ATL,NO,2,1,10,32,528,4,3,1.44975751172751,PISTOL,3x1,1,19.57,22.39,8.239999999999995,15.980000000000004,2.0445454545454553,4.886363636363635,0.12,0.5663636363636364,3,3.5679327074395646,1.784880948410842
2022091100,1413,2022,1,train,0,NO,ATL,2,1,10,78,405,19,-3,1.15260984282941,SINGLEBACK,3x1,1,25.08,26.93,6.659999999999997,14.379999999999995,1.8345454545454545,4.117272727272725,0.4209090909090909,0.25,5,3.4876590531278335,1.5546703830716009
2022091100,1466,2022,1,train,1,NO,ATL,2,1,10,67,347,15,-3,1.75509250699542,SINGLEBACK,2x2,0,25.250000000000004,26.93,6.990000000000002,14.04,1.8281818181818197,4.472727272727273,0.03272727272727273,0.27454545454545454,3,3.2739540264595703,1.5108275877809465
2022091100,1552,2022,1,train,1,ATL,NO,2,1,10,18,227,4,3,0.577188921859488,PISTOL,3x1,1,18.67,20.47,7.25,15.170000000000002,1.9954545454545456,4.129090909090912,0.17636363636363636,0.3154545454545455,5,3.5252926341762167,1.1941942890501551
2022091100,1587,2022,1,train,1,ATL,NO,2,1,10,42,198,3,3,1.70689833548386,PISTOL,2x1,1,21.139999999999993,22.93,7.509999999999991,13.269999999999996,2.152727272727272,4.616363636363636,0.12090909090909092,0.3436363636363637,6,3.995658056072557,1.4949581933953875
2022091100,1608,2022,1,train,0,ATL,NO,2,2,4,48,155,7,3,2.0406961546978,SINGLEBACK,3x1,0,18.32,20.370000000000005,6.979999999999997,14.229999999999997,1.077272727272727,5.037272727272727,0.19363636363636363,0.09363636363636364,4,2.9469819035539637,1.5469001260585673
2022091100,1651,2022,1,train,0,ATL,NO,2,1,10,63,120,13,3,3.26600765396142,SINGLEBACK,3x1,1,13.800000000000004,17.979999999999997,7.350000000000008,9.580000000000013,1.7063636363636343,4.881818181818184,0.7672727272727273,0.42,3,3.302341634360753,1.8300273222003969
2022091100,2048,2022,1,train,0,NO,ATL,3,1,10,25,900,11,-9,1.29869867442176,SINGLEBACK,3x1,1,24.889999999999993,25.04,7.109999999999999,13.460000000000008,1.9072727272727277,4.343636363636364,0.5063636363636363,0.7718181818181818,3,3.3783252591886472,1.4849915824677289
2022091100,2069,2022,1,train,0,NO,ATL,3,2,5,30,866,13,-9,1.21704593440518,SHOTGUN,2x2,1,12.529999999999998,20.660000000000004,5.77000000000001,11.25,2.175454545454545,4.176363636363638,0.7181818181818183,0.66,4,3.1604412474318604,1.469965986001039
2022091100,2114,2022,1,train,0,NO,ATL,3,1,10,42,790,11,-9,2.46290274430066,SHOTGUN,2x2,1,15.75,18.96,4.810000000000002,13.850000000000009,2.1327272727272746,4.216363636363635,0.10545454545454544,0.2390909090909091,4,3.048674925402467,1.3711673858431814
2022091100,2183,2022,1,train,0,NO,ATL,3,2,6,61,683,12,-9,3.16470229672268,SINGLEBACK,2x2,1,20.950000000000003,22.51,6.829999999999998,13.759999999999993,1.8663636363636376,4.553636363636364,0.4481818181818182,0.19181818181818183,4,3.0748822040987784,1.3559129765585929
2022091100,2204,2022,1,train,1,NO,ATL,3,1,10,68,647,12,-9,4.09670675441157,SINGLEBACK,3x1,1,24.25,27.19,6.6299999999999955,17.38000000000001,1.72,4.673636363636363,0.18818181818181817,0.47181818181818186,4,3.3613933804553886,1.569777054234133
2022091100,2303,2022,1,train,1,ATL,NO,3,1,10,75,555,4,6,1.36881503649056,SINGLEBACK,2x2,1,14.38,15.810000000000002,7.559999999999999,11.410000000000004,1.4809090909090905,3.679090909090908,0.6890909090909091,0.5554545454545455,5,2.903104595217892,1.6688319268278684
2022091100,2332,2022,1,train,0,ATL,NO,3,2,1,66,525,12,6,2.0232571195811,PISTOL,2x2,1,19.11,21.72,7.309999999999995,15.920000000000002,1.6181818181818184,4.954545454545455,0.34909090909090906,0.2436363636363636,5,3.546332027757068,1.4681280598094977
2022091100,2353,2022,1,train,0,ATL,NO,3,1,10,55,489,8,6,2.75934150745161,PISTOL,2x1,1,17.409999999999997,20.729999999999997,7.019999999999996,17.230000000000004,2.204545454545455,4.663636363636363,0.1481818181818182,0.08636363636363636,5,4.038543911803703,1.607513608029498
2022091100,2374,2022,1,train,1,ATL,NO,3,2,9,54,455,15,6,2.28549393988214,PISTOL,2x2,1,20.89,22.6,7.380000000000003,11.629999999999995,2.4000000000000004,4.099090909090909,0.6245454545454545,0.6054545454545455,3,3.406901004640158,1.5201315732527851
2022091100,2436,2022,1,train,0,ATL,NO,3,1,2,2,412,10,6,6.32385049981531,JUMBO,1x1,0,9.079999999999998,11.04,6.640000000000001,6.460000000000008,1.6672727272727303,2.7263636363636374,0.18636363636363631,0.10181818181818182,5,2.9389954285910256,1.4108862463005265
2022091100,2491,2022,1,train,0,NO,ATL,3,1,10,25,409,5,-13,1.37009176751599,SINGLEBACK,3x1,1,22.659999999999997,26.06,6.840000000000003,14.170000000000002,1.9272727272727277,4.133636363636365,0.34181818181818185,0.4736363636363637,5,3.6764032521159105,1.4577379737113276
2022091100,2512,2022,1,train,0,NO,ATL,3,1,10,40,368,9,-13,2.35084931785241,SHOTGUN,3x1,1,20.669999999999995,20.619999999999997,5.010000000000005,13.129999999999995,2.402727272727272,3.865454545454547,0.18727272727272729,0.22818181818181815,4,3.4545837168073934,1.420035210831057
2022091100,2595,2022,1,train,0,ATL,NO,3,1,10,36,311,15,13,3.85850318684243,SINGLEBACK,3x1,0,15.980000000000004,19.180000000000003,7.189999999999998,11.289999999999992,1.4400000000000004,4.364545454545455,0.09909090909090908,0.2609090909090909,5,2.72250405530995,1.359595528089152
2022091100,2616,2022,1,train,1,ATL,NO,3,2,8,34,269,6,13,3.56227921950631,PISTOL,1x1,1,19.159999999999997,20.480000000000004,7.859999999999999,14.769999999999996,2.389090909090909,4.7,0.11545454545454543,0.2427272727272727,6,3.972565689223778,1.6420109622045775
2022091100,2661,2022,1,train,1,ATL,NO,3,2,5,14,207,15,13,5.01997284160461,SHOTGUN,2x2,1,33.160000000000004,33.14,4.409999999999997,12.620000000000005,1.5763636363636366,4.392727272727274,0.07909090909090909,0.06545454545454546,3,3.641061720453284,1.6378339354159257
2022091100,2683,2022,1,train,1,ATL,NO,3,3,5,14,203,21,13,4.19841337332036,SHOTGUN,3x1,0,24.78,25.3,4.579999999999998,10.689999999999998,1.5936363636363635,4.440909090909093,0.26,0.2627272727272727,3,3.3634858143838136,1.675291019494828
2022091100,2720,2022,1,train,0,NO,ATL,3,1,10,5,191,15,-13,-0.0584061117842793,SINGLEBACK,3x1,1,23.68,26.83,7.070000000000007,14.849999999999994,2.0490909090909097,4.150909090909092,0.34090909090909094,0.20727272727272728,4,3.723414581088954,1.4389232085139148
2022091100,2741,2022,1,train,0,NO,ATL,3,2,8,7,155,12,-13,-0.658021064475179,SINGLEBACK,3x1,1,25.159999999999997,27.979999999999997,6.8700000000000045,13.86,1.6945454545454548,4.788181818181817,0.41,0.7045454545454545,5,3.626528339616797,1.9070395905696305
2022091100,2878,2022,1,train,0,ATL,NO,3,1,10,39,62,16,13,3.51195278123487,PISTOL,2x2,0,18.16,21.66,7.920000000000002,12.850000000000009,2.0699999999999994,4.75181818181818,0.07454545454545454,0.3381818181818182,4,3.5343004452530353,1.3780058055030096
